	Unnamed: 0	doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isCorefKeep
38203	38203	wb/a2e/00/a2e_0019	749	6	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a belief that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> belief	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38204	38204	wb/a2e/00/a2e_0019	749	7	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a case that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> case	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38205	38205	wb/a2e/00/a2e_0019	749	8	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a plea that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> plea	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38206	38206	wb/a2e/00/a2e_0019	749	9	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a question that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> question	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38207	38207	wb/a2e/00/a2e_0019	749	10	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a view that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> view	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38208	38208	wb/a2e/00/a2e_0019	749	11	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a conviction that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> conviction	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38209	38209	wb/a2e/00/a2e_0019	749	12	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a woman that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> woman	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38210	38210	wb/a2e/00/a2e_0019	749	13	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a response that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> response	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38211	38211	wb/a2e/00/a2e_0019	749	14	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a report that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> report	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38212	38212	wb/a2e/00/a2e_0019	749	15	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a person that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> person	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38213	38213	wb/a2e/00/a2e_0019	749	16	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a feeling that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> feeling	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38214	38214	wb/a2e/00/a2e_0019	749	17	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a writer that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> writer	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38215	38215	wb/a2e/00/a2e_0019	749	18	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a point that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> point	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38216	38216	wb/a2e/00/a2e_0019	749	19	This is a sign that there was good in him otherwise he would not have ordered the killing of his son, his own child.	This is a story that there was good in him otherwise he would not have ordered the killing of his son, his own child.	sign -> story	True	True	[[[19, 19], [11, 11], [9, 9], [22, 22]]]	[['his', 'he', 'him', 'his']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	[[[19, 19], [22, 22], [9, 9], [11, 11]]]	[['his', 'his', 'him', 'he']]	True
38351	38351	mz/sinorama/10/ectb_1009	750	22	Taiwan business interests can not put down their guard.	Taiwan business time cannot put down their guard.	interests -> time	True	False	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[]	[]	False
38329	38329	mz/sinorama/10/ectb_1009	750	0	Taiwan business interests can not put down their guard.	Taiwan love interests cannot put down their guard.	business -> love	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan love interests', 'their']]	False
38330	38330	mz/sinorama/10/ectb_1009	750	1	Taiwan business interests can not put down their guard.	Taiwan group interests cannot put down their guard.	business -> group	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan group interests', 'their']]	False
38331	38331	mz/sinorama/10/ectb_1009	750	2	Taiwan business interests can not put down their guard.	Taiwan family interests cannot put down their guard.	business -> family	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan family interests', 'their']]	False
38332	38332	mz/sinorama/10/ectb_1009	750	3	Taiwan business interests can not put down their guard.	Taiwan power interests cannot put down their guard.	business -> power	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan power interests', 'their']]	False
38333	38333	mz/sinorama/10/ectb_1009	750	4	Taiwan business interests can not put down their guard.	Taiwan dark interests cannot put down their guard.	business -> dark	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan dark interests', 'their']]	False
38334	38334	mz/sinorama/10/ectb_1009	750	5	Taiwan business interests can not put down their guard.	Taiwan money interests cannot put down their guard.	business -> money	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan money interests', 'their']]	False
38335	38335	mz/sinorama/10/ectb_1009	750	6	Taiwan business interests can not put down their guard.	Taiwan business people cannot put down their guard.	interests -> people	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business people', 'their']]	False
38336	38336	mz/sinorama/10/ectb_1009	750	7	Taiwan business interests can not put down their guard.	Taiwan business men cannot put down their guard.	interests -> men	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business men', 'their']]	False
38337	38337	mz/sinorama/10/ectb_1009	750	8	Taiwan business interests can not put down their guard.	Taiwan business group cannot put down their guard.	interests -> group	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business group', 'their']]	False
38338	38338	mz/sinorama/10/ectb_1009	750	9	Taiwan business interests can not put down their guard.	Taiwan business students cannot put down their guard.	interests -> students	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business students', 'their']]	False
38339	38339	mz/sinorama/10/ectb_1009	750	10	Taiwan business interests can not put down their guard.	Taiwan business groups cannot put down their guard.	interests -> groups	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business groups', 'their']]	False
38340	38340	mz/sinorama/10/ectb_1009	750	11	Taiwan business interests can not put down their guard.	Taiwan business friends cannot put down their guard.	interests -> friends	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business friends', 'their']]	False
38341	38341	mz/sinorama/10/ectb_1009	750	12	Taiwan business interests can not put down their guard.	Taiwan business companies cannot put down their guard.	interests -> companies	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business companies', 'their']]	False
38342	38342	mz/sinorama/10/ectb_1009	750	13	Taiwan business interests can not put down their guard.	Taiwan business guys cannot put down their guard.	interests -> guys	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business guys', 'their']]	False
38343	38343	mz/sinorama/10/ectb_1009	750	14	Taiwan business interests can not put down their guard.	Taiwan business experience cannot put down their guard.	interests -> experience	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business experience', 'their']]	False
38344	38344	mz/sinorama/10/ectb_1009	750	15	Taiwan business interests can not put down their guard.	Taiwan business members cannot put down their guard.	interests -> members	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business members', 'their']]	False
38345	38345	mz/sinorama/10/ectb_1009	750	16	Taiwan business interests can not put down their guard.	Taiwan business women cannot put down their guard.	interests -> women	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business women', 'their']]	False
38346	38346	mz/sinorama/10/ectb_1009	750	17	Taiwan business interests can not put down their guard.	Taiwan business life cannot put down their guard.	interests -> life	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business life', 'their']]	False
38347	38347	mz/sinorama/10/ectb_1009	750	18	Taiwan business interests can not put down their guard.	Taiwan business man cannot put down their guard.	interests -> man	True	True	[[[7, 7], [0, 2]]]	[['their', 'Taiwan business interests']]	[[[0, 2], [7, 7]]]	[['Taiwan business interests', 'their']]	[[[0, 2], [7, 7]]]	[['Taiwan business man', 'their']]	False
38429	38429	pt/nt/42/nt_4219	753	0	He sent out two of his followers.	He checked out two of his followers.	sent -> checked	True	True	[[[0, 0], [5, 5]]]	[['He', 'his']]	[[[0, 0], [5, 5]]]	[['He', 'his']]	[[[0, 0], [5, 5]]]	[['He', 'his']]	True
